"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"MS4A141"	1.37974e-06	0.01411408	0.012	0.008	0.03024943	"MBC"	"MS4A14"
"AC002480.2"	1.387895e-06	0.009042016	0.005	0.003	0.03042822	"MBC"	"AC002480.2"
"MAFIP1"	1.38937e-06	0.008379207	0.011	0.007	0.03046054	"MBC"	"MAFIP"
"LINC01507"	1.408075e-06	0.01795223	0.011	0.007	0.03087065	"MBC"	"LINC01507"
"CATSPERG1"	1.423465e-06	0.008165111	0.006	0.003	0.03120804	"MBC"	"CATSPERG"
"BBS24"	1.42671e-06	0.01774547	0.047	0.038	0.0312792	"MBC"	"BBS2"
"LINC01770"	1.439772e-06	0.004002951	0.002	0	0.03156557	"MBC"	"LINC01770"
"ZNF692"	1.443224e-06	0.02497936	0.068	0.058	0.03164125	"MBC"	"ZNF692"
"EPHB43"	1.614895e-06	0.008634503	0.005	0.003	0.03540495	"MBC"	"EPHB4"
"AC092835.1"	1.625159e-06	0.01096521	0.007	0.004	0.03562998	"MBC"	"AC092835.1"
"AC016745.1"	1.629071e-06	0.006935962	0.003	0.001	0.03571575	"MBC"	"AC016745.1"
"ENTPD1-AS1"	1.660899e-06	0.03049579	0.063	0.054	0.03641354	"MBC"	"ENTPD1-AS1"
"AL161729.1"	1.665534e-06	0.01706584	0.011	0.007	0.03651516	"MBC"	"AL161729.1"
"STARD103"	1.696048e-06	0.0187388	0.037	0.029	0.03718415	"MBC"	"STARD10"
"MZF1-AS12"	1.715672e-06	0.01432755	0.019	0.014	0.03761438	"MBC"	"MZF1-AS1"
"TNK21"	1.783725e-06	0.03259358	0.086	0.075	0.03910638	"MBC"	"TNK2"
"AKR1A14"	1.786131e-06	0.01119695	0.358	0.341	0.03915914	"MBC"	"AKR1A1"
"CNNM42"	1.800112e-06	0.02423221	0.023	0.017	0.03946566	"MBC"	"CNNM4"
"NT5DC32"	1.823945e-06	0.013494	0.01	0.006	0.03998816	"MBC"	"NT5DC3"
"C17orf113"	1.842264e-06	0.004613976	0.003	0.001	0.0403898	"MBC"	"C17orf113"
"RPF21"	1.842834e-06	0.03280012	0.101	0.089	0.04040229	"MBC"	"RPF2"
"AP1G21"	1.916125e-06	0.01290095	0.237	0.221	0.04200913	"MBC"	"AP1G2"
"AC019129.21"	1.934276e-06	0.006819085	0.006	0.003	0.04240707	"MBC"	"AC019129.2"
"DYNLT32"	1.957068e-06	0.01813387	0.11	0.098	0.04290677	"MBC"	"DYNLT3"
"AC026471.1"	1.975001e-06	0.01455607	0.017	0.012	0.04329992	"MBC"	"AC026471.1"
"AC027702.1"	2.060539e-06	0.007321834	0.008	0.004	0.04517525	"MBC"	"AC027702.1"
"TBC1D20"	2.068899e-06	0.04195519	0.09	0.079	0.04535853	"MBC"	"TBC1D20"
"ABCC51"	2.135363e-06	0.02507783	0.031	0.024	0.04681571	"MBC"	"ABCC5"
"MLH32"	2.145712e-06	0.02969494	0.041	0.033	0.04704259	"MBC"	"MLH3"
"ZNF575"	2.149408e-06	0.01825351	0.026	0.019	0.04712363	"MBC"	"ZNF575"
"INO802"	2.199555e-06	0.0352392	0.092	0.081	0.04822305	"MBC"	"INO80"
"ZNF5291"	2.206555e-06	0.0139532	0.061	0.051	0.04837651	"MBC"	"ZNF529"
"LINC02413"	2.225951e-06	0.0189772	0.021	0.015	0.04880176	"MBC"	"LINC02413"
"MPHOSPH103"	2.256219e-06	0.03490826	0.137	0.124	0.04946535	"MBC"	"MPHOSPH10"
"ZNF4261"	2.276437e-06	0.02828005	0.071	0.061	0.0499086	"MBC"	"ZNF426"
"CCDC102B4"	2.286296e-06	0.01443155	0.017	0.012	0.05012475	"MBC"	"CCDC102B"
"TRIP112"	2.379585e-06	0.0394513	0.199	0.186	0.05217002	"MBC"	"TRIP11"
"SMIM10L12"	2.387709e-06	0.02238032	0.175	0.161	0.05234814	"MBC"	"SMIM10L1"
"PCM11"	2.389746e-06	0.02309403	0.325	0.307	0.05239279	"MBC"	"PCM1"
"FAM66B"	2.401671e-06	0.009998568	0.009	0.005	0.05265424	"MBC"	"FAM66B"
"NCKAP1L2"	2.407318e-06	0.001503102	0.32	0.301	0.05277803	"MBC"	"NCKAP1L"
"RAB33B2"	2.431222e-06	0.03012748	0.055	0.046	0.05330212	"MBC"	"RAB33B"
"ARHGAP122"	2.438793e-06	0.009049214	0.068	0.057	0.05346809	"MBC"	"ARHGAP12"
"ZNF6751"	2.454004e-06	0.0289589	0.077	0.067	0.05380158	"MBC"	"ZNF675"
"TCF123"	2.459448e-06	0.0138908	0.186	0.171	0.05392094	"MBC"	"TCF12"
"KIF13B3"	2.517592e-06	0.007778045	0.044	0.036	0.05519569	"MBC"	"KIF13B"
"AC009237.14"	2.547402e-06	0.02271436	0.022	0.017	0.05584924	"MBC"	"AC009237.14"
"CKAP4"	2.551231e-06	0.03541267	0.036	0.029	0.05593318	"MBC"	"CKAP4"
"PDP1"	2.590676e-06	0.01319359	0.055	0.045	0.05679797	"MBC"	"PDP1"
"CCL221"	2.597772e-06	0.05358872	0.011	0.007	0.05695356	"MBC"	"CCL22"
"STPG22"	2.79635e-06	0.004014212	0.002	0.001	0.06130718	"MBC"	"STPG2"
"TRIM211"	2.821228e-06	0.02612844	0.073	0.062	0.06185259	"MBC"	"TRIM21"
"RARG4"	2.854402e-06	0.009588763	0.013	0.009	0.0625799	"MBC"	"RARG"
"GBP35"	3.002347e-06	0.01176626	0.036	0.028	0.06582345	"MBC"	"GBP3"
"TBRG42"	3.046514e-06	0.03293432	0.112	0.1	0.06679178	"MBC"	"TBRG4"
"LTBP41"	3.058714e-06	0.02026792	0.09	0.078	0.06705925	"MBC"	"LTBP4"
"ACER2"	3.077998e-06	0.01193533	0.007	0.004	0.06748202	"MBC"	"ACER2"
"ADGRB2"	3.162223e-06	0.004367327	0.003	0.001	0.06932859	"MBC"	"ADGRB2"
"TMEM62"	3.204685e-06	0.02688899	0.085	0.074	0.07025952	"MBC"	"TMEM62"
"AC134669.1"	3.216855e-06	0.008644755	0.007	0.004	0.07052633	"MBC"	"AC134669.1"
"KIF21B2"	3.23438e-06	0.02271133	0.059	0.05	0.07091056	"MBC"	"KIF21B"
"ZNF8001"	3.278138e-06	0.007533734	0.256	0.24	0.0718699	"MBC"	"ZNF800"
"WASHC2A2"	3.319641e-06	0.02155514	0.109	0.097	0.07277981	"MBC"	"WASHC2A"
"HSF1"	3.337245e-06	0.006159604	0.289	0.274	0.07316575	"MBC"	"HSF1"
"WDR751"	3.373837e-06	0.03319057	0.093	0.082	0.07396801	"MBC"	"WDR75"
"ZBTB183"	3.425857e-06	0.01280434	0.031	0.024	0.0751085	"MBC"	"ZBTB18"
"RCL11"	3.445363e-06	0.01989912	0.08	0.07	0.07553613	"MBC"	"RCL1"
"AP5Z12"	3.497151e-06	0.02503595	0.105	0.093	0.07667154	"MBC"	"AP5Z1"
"KDM6A1"	3.512315e-06	0.01440523	0.149	0.136	0.07700398	"MBC"	"KDM6A"
"ITGB2-AS1"	3.51985e-06	0.01610305	0.274	0.254	0.07716918	"MBC"	"ITGB2-AS1"
"IGKV1-27"	3.560334e-06	0.05902559	0.017	0.012	0.07805676	"MBC"	"IGKV1-27"
"AL159169.2"	3.573796e-06	0.01087611	0.009	0.006	0.0783519	"MBC"	"AL159169.2"
"VPS502"	3.580791e-06	0.02837006	0.065	0.056	0.07850526	"MBC"	"VPS50"
"DHPS2"	3.640108e-06	0.01002856	0.278	0.262	0.07980573	"MBC"	"DHPS"
"AHDC14"	3.642632e-06	0.01584245	0.035	0.028	0.07986106	"MBC"	"AHDC1"
"RNF113A1"	3.657856e-06	0.02544706	0.175	0.162	0.08019484	"MBC"	"RNF113A"
"KIAA1328"	3.664366e-06	0.03013224	0.052	0.043	0.08033755	"MBC"	"KIAA1328"
"NBPF111"	3.819922e-06	0.02617259	0.077	0.066	0.08374796	"MBC"	"NBPF11"
"DCP1A2"	3.829066e-06	0.01795785	0.154	0.141	0.08394843	"MBC"	"DCP1A"
"TRPM71"	3.865205e-06	0.02001499	0.167	0.153	0.08474076	"MBC"	"TRPM7"
"CARF1"	3.869614e-06	0.02350986	0.047	0.039	0.08483742	"MBC"	"CARF"
"FASTKD11"	3.875665e-06	0.02943773	0.076	0.065	0.08497008	"MBC"	"FASTKD1"
"PABPC12"	3.884947e-06	0.002266742	0.961	0.943	0.08517357	"MBC"	"PABPC1"
"FOXO35"	4.028423e-06	0.02369508	0.055	0.046	0.08831914	"MBC"	"FOXO3"
"METTL181"	4.143486e-06	0.02728703	0.053	0.044	0.0908418	"MBC"	"METTL18"
"ZNF235"	4.294647e-06	0.01476401	0.046	0.038	0.09415584	"MBC"	"ZNF235"
"LINC01135"	4.310322e-06	0.005845109	0.003	0.001	0.0944995	"MBC"	"LINC01135"
"AC008522.1"	4.350134e-06	0.003903302	0.003	0.001	0.09537234	"MBC"	"AC008522.1"
"CETP3"	4.465496e-06	0.00798632	0.004	0.002	0.09790154	"MBC"	"CETP"
"ZNF2173"	4.522076e-06	0.03393548	0.123	0.11	0.099142	"MBC"	"ZNF217"
"ABHD131"	4.694832e-06	0.02003671	0.098	0.086	0.1029295	"MBC"	"ABHD13"
"KCNH4"	4.758713e-06	0.003533369	0.004	0.002	0.10433	"MBC"	"KCNH4"
"UTP33"	4.763827e-06	0.0323866	0.118	0.106	0.1044422	"MBC"	"UTP3"
"SAMD4A2"	4.784549e-06	0.02814457	0.033	0.026	0.1048965	"MBC"	"SAMD4A"
"WDR461"	4.840077e-06	0.02482808	0.156	0.143	0.1061138	"MBC"	"WDR46"
"RPP211"	4.922899e-06	0.007818312	0.226	0.211	0.1079296	"MBC"	"RPP21"
"TANGO61"	4.95245e-06	0.01107489	0.039	0.032	0.1085775	"MBC"	"TANGO6"
"CYFIP16"	5.192615e-06	0.007670779	0.013	0.009	0.1138429	"MBC"	"CYFIP1"
"LINC02090"	5.198336e-06	0.005989436	0.004	0.002	0.1139683	"MBC"	"LINC02090"
"MUC20-OT12"	5.307727e-06	0.03333816	0.147	0.134	0.1163666	"MBC"	"MUC20-OT1"
"ZNF416"	5.395042e-06	0.01461235	0.018	0.013	0.1182809	"MBC"	"ZNF416"
"STK262"	5.424344e-06	0.007373957	0.119	0.106	0.1189233	"MBC"	"STK26"
"LYRM91"	5.540607e-06	0.01415612	0.037	0.03	0.1214723	"MBC"	"LYRM9"
"ZNF180"	5.647913e-06	0.02354017	0.033	0.026	0.1238248	"MBC"	"ZNF180"
"PPP1R3D3"	5.689994e-06	0.01692286	0.016	0.011	0.1247474	"MBC"	"PPP1R3D"
"BOD1L11"	5.817373e-06	0.03065789	0.261	0.247	0.1275401	"MBC"	"BOD1L1"
"RAB204"	5.921728e-06	0.004041787	0.015	0.011	0.129828	"MBC"	"RAB20"
"RNF2271"	5.930437e-06	0.01283082	0.009	0.006	0.1300189	"MBC"	"RNF227"
"NPW"	5.934502e-06	0.004999934	0.009	0.014	0.130108	"MBC"	"NPW"
"PNOC2"	5.983214e-06	0.02337358	0.261	0.246	0.131176	"MBC"	"PNOC"
"HPS6"	6.064492e-06	0.03386065	0.045	0.037	0.1329579	"MBC"	"HPS6"
"TLR45"	6.081481e-06	0.004057763	0.005	0.003	0.1333304	"MBC"	"TLR4"
"WDR122"	6.12643e-06	0.02684462	0.075	0.065	0.1343159	"MBC"	"WDR12"
"WNT31"	6.237297e-06	0.004870326	0.003	0.001	0.1367465	"MBC"	"WNT3"
"PIGS1"	6.318561e-06	0.02375087	0.106	0.095	0.1385281	"MBC"	"PIGS"
"PDE7A3"	6.39369e-06	0.01748752	0.19	0.175	0.1401753	"MBC"	"PDE7A"
"TMEM672"	6.398079e-06	0.009883781	0.017	0.012	0.1402715	"MBC"	"TMEM67"
"GRIK3"	6.408468e-06	0.001865546	0.001	0	0.1404993	"MBC"	"GRIK3"
"ZNF559"	6.61672e-06	0.01466116	0.03	0.023	0.145065	"MBC"	"ZNF559"
"USF31"	6.722545e-06	0.02306163	0.101	0.089	0.1473851	"MBC"	"USF3"
"RNF201"	7.002202e-06	0.02320132	0.096	0.085	0.1535163	"MBC"	"RNF20"
"PLBD16"	7.008911e-06	0.00989294	0.007	0.004	0.1536634	"MBC"	"PLBD1"
"ATP13A11"	7.088525e-06	0.03797127	0.134	0.122	0.1554088	"MBC"	"ATP13A1"
"SELENOO2"	7.098061e-06	0.04720156	0.089	0.079	0.1556179	"MBC"	"SELENOO"
"ZNF1463"	7.326481e-06	0.02832363	0.143	0.131	0.1606258	"MBC"	"ZNF146"
"TUBB8P12"	7.382593e-06	0.002903093	0.002	0	0.161856	"MBC"	"TUBB8P12"
"ZNF816"	7.388083e-06	0.0173134	0.022	0.017	0.1619763	"MBC"	"ZNF816"
"MRPS302"	7.42018e-06	0.02461686	0.173	0.16	0.16268	"MBC"	"MRPS30"
"ALG111"	7.452395e-06	0.01961088	0.048	0.04	0.1633863	"MBC"	"ALG11"
"AL359764.1"	7.494612e-06	0.002432964	0.001	0	0.1643119	"MBC"	"AL359764.1"
"ZNF2661"	7.75931e-06	0.008320814	0.107	0.095	0.1701151	"MBC"	"ZNF266"
"NAT91"	7.780969e-06	0.01973038	0.109	0.097	0.17059	"MBC"	"NAT9"
"AC098484.31"	7.869664e-06	0.01119789	0.034	0.027	0.1725345	"MBC"	"AC098484.3"
"ZNF2681"	7.882232e-06	0.02262028	0.048	0.039	0.17281	"MBC"	"ZNF268"
"AMPD25"	7.896929e-06	0.02427335	0.052	0.044	0.1731323	"MBC"	"AMPD2"
"AC096733.21"	7.990552e-06	0.01178245	0.009	0.006	0.1751849	"MBC"	"AC096733.2"
"AL627422.2"	8.049955e-06	0.009521179	0.005	0.003	0.1764872	"MBC"	"AL627422.2"
"ANKHD11"	8.084617e-06	0.02965178	0.098	0.087	0.1772472	"MBC"	"ANKHD1"
"BCAS11"	8.150309e-06	0.01700965	0.015	0.011	0.1786874	"MBC"	"BCAS1"
"DYNC2H15"	8.237989e-06	0.00764457	0.007	0.004	0.1806097	"MBC"	"DYNC2H1"
"MEI11"	8.313071e-06	0.01667313	0.087	0.077	0.1822558	"MBC"	"MEI1"
"NEB1"	8.603917e-06	0.007390463	0.006	0.003	0.1886323	"MBC"	"NEB"
"ZNF169"	8.622405e-06	0.02006061	0.026	0.02	0.1890376	"MBC"	"ZNF169"
"RTL8A4"	8.710855e-06	0.03280168	0.071	0.061	0.1909768	"MBC"	"RTL8A"
"MAP3K202"	8.79023e-06	0.007380699	0.056	0.068	0.192717	"MBC"	"MAP3K20"
"TRAF62"	8.835747e-06	0.01151375	0.067	0.058	0.1937149	"MBC"	"TRAF6"
"ZNF597"	8.86994e-06	0.01314462	0.016	0.012	0.1944646	"MBC"	"ZNF597"
"AC107884.1"	9.156072e-06	0.01358241	0.01	0.007	0.2007377	"MBC"	"AC107884.1"
"KLK2"	9.345487e-06	0.005253505	0.003	0.001	0.2048905	"MBC"	"KLK2"
"USP211"	9.429463e-06	0.02123562	0.053	0.044	0.2067315	"MBC"	"USP21"
"AC005498.31"	9.566605e-06	0.009939781	0.01	0.007	0.2097382	"MBC"	"AC005498.3"
"PLEKHA61"	9.566952e-06	0.004771947	0.002	0.001	0.2097458	"MBC"	"PLEKHA6"
"SLC39A15"	1.034141e-05	0.02469132	0.14	0.128	0.2267251	"MBC"	"SLC39A1"
"ACY11"	1.034562e-05	0.02380632	0.05	0.041	0.2268174	"MBC"	"ACY1"
"AC124312.1"	1.044741e-05	0.008817334	0.018	0.013	0.2290491	"MBC"	"AC124312.1"
"VPS13D3"	1.061755e-05	0.01524324	0.089	0.078	0.2327793	"MBC"	"VPS13D"
"ZNF3911"	1.063341e-05	0.0118479	0.008	0.005	0.2331268	"MBC"	"ZNF391"
"CFD5"	1.074925e-05	0.009855519	0.016	0.011	0.2356665	"MBC"	"CFD"
"CAPRIN2"	1.078949e-05	0.02161896	0.036	0.029	0.2365489	"MBC"	"CAPRIN2"
"EYA2"	1.100807e-05	0.02371803	0.021	0.015	0.2413409	"MBC"	"EYA2"
"MOB3C"	1.114093e-05	0.01085488	0.026	0.02	0.2442536	"MBC"	"MOB3C"
"CDC162"	1.11733e-05	0.04163639	0.11	0.099	0.2449634	"MBC"	"CDC16"
"ZNF300"	1.118628e-05	0.01098889	0.012	0.008	0.245248	"MBC"	"ZNF300"
"CIPC3"	1.132553e-05	0.01725451	0.029	0.022	0.2483009	"MBC"	"CIPC"
"ZNF835"	1.135283e-05	0.006937699	0.006	0.003	0.2488994	"MBC"	"ZNF835"
"ZNF623"	1.175836e-05	0.02450193	0.035	0.028	0.2577903	"MBC"	"ZNF623"
"SLC29A2"	1.196066e-05	0.008987248	0.012	0.008	0.2622255	"MBC"	"SLC29A2"
"RPL283"	1.204739e-05	0.02487552	0.998	0.999	0.2641271	"MBC"	"RPL28"
"ZNF296"	1.239628e-05	0.0533736	0.101	0.091	0.2717759	"MBC"	"ZNF296"
"RXRB1"	1.243683e-05	0.03113215	0.101	0.091	0.2726652	"MBC"	"RXRB"
"CEP1262"	1.256881e-05	0.01010066	0.016	0.012	0.2755587	"MBC"	"CEP126"
"NLRC44"	1.270212e-05	0.00538877	0.003	0.002	0.2784814	"MBC"	"NLRC4"
"AC083973.11"	1.291243e-05	0.005221025	0.003	0.001	0.2830921	"MBC"	"AC083973.1"
"TMUB21"	1.293133e-05	0.01788936	0.161	0.148	0.2835065	"MBC"	"TMUB2"
"ICE1"	1.296976e-05	0.04003079	0.098	0.088	0.284349	"MBC"	"ICE1"
"TUBGCP5"	1.309466e-05	0.0007739477	0.033	0.042	0.2870873	"MBC"	"TUBGCP5"
"PPP3R1"	1.311537e-05	0.05117312	0.118	0.108	0.2875415	"MBC"	"PPP3R1"
"LINC01918"	1.326459e-05	0.002437281	0.001	0	0.2908129	"MBC"	"LINC01918"
"AL353593.2"	1.327815e-05	0.002843459	0.001	0	0.2911103	"MBC"	"AL353593.2"
"ZNF527"	1.407112e-05	0.01243722	0.021	0.016	0.3084952	"MBC"	"ZNF527"
"GNPAT1"	1.407716e-05	0.028063	0.199	0.188	0.3086276	"MBC"	"GNPAT"
"ENPP41"	1.450009e-05	0.02288914	0.047	0.039	0.3178999	"MBC"	"ENPP4"
"TRAM2-AS1"	1.450117e-05	0.01158399	0.009	0.005	0.3179236	"MBC"	"TRAM2-AS1"
"LINC01979"	1.453961e-05	0.002765548	0.001	0	0.3187663	"MBC"	"LINC01979"
"HCG24"	1.454614e-05	0.002296352	0.001	0	0.3189096	"MBC"	"HCG24"
"CCDC681"	1.458375e-05	0.001976031	0.001	0	0.3197341	"MBC"	"CCDC68"
"OGFOD32"	1.4734e-05	0.03988343	0.082	0.073	0.3230281	"MBC"	"OGFOD3"
"ACSL12"	1.485905e-05	0.03424144	0.079	0.07	0.3257698	"MBC"	"ACSL1"
"PHLDB33"	1.537704e-05	0.004568607	0.057	0.048	0.3371261	"MBC"	"PHLDB3"
"KIF1C1"	1.544727e-05	0.028962	0.031	0.025	0.3386658	"MBC"	"KIF1C"
"AC020922.4"	1.592281e-05	0.002380057	0.002	0	0.3490917	"MBC"	"AC020922.4"
"AC120024.1"	1.594971e-05	0.003741644	0.002	0.001	0.3496814	"MBC"	"AC120024.1"
"AC010632.1"	1.621692e-05	0.003348093	0.001	0	0.3555398	"MBC"	"AC010632.1"
"AMN1"	1.643071e-05	0.02361453	0.071	0.061	0.3602268	"MBC"	"AMN1"
"SPATA51"	1.651697e-05	0.02364023	0.038	0.031	0.362118	"MBC"	"SPATA5"
"LINC02391"	1.690946e-05	0.007476958	0.017	0.012	0.3707231	"MBC"	"LINC02391"
"PTPN128"	1.700443e-05	0.01796586	0.042	0.034	0.3728051	"MBC"	"PTPN12"
"TEC1"	1.70921e-05	0.04969205	0.077	0.068	0.3747271	"MBC"	"TEC"
"ABO2"	1.714375e-05	0.004142489	0.003	0.001	0.3758595	"MBC"	"ABO"
"CCDC1211"	1.716092e-05	0.01002632	0.007	0.004	0.3762359	"MBC"	"CCDC121"
"NFKBID1"	1.720018e-05	0.02421523	0.151	0.138	0.3770967	"MBC"	"NFKBID"
"ABCF3"	1.79134e-05	0.02371071	0.078	0.069	0.3927334	"MBC"	"ABCF3"
"GTF2F1"	1.884498e-05	0.01678188	0.229	0.217	0.4131574	"MBC"	"GTF2F1"
"ZNF7681"	1.909815e-05	0.01400361	0.016	0.011	0.4187079	"MBC"	"ZNF768"
"AC009509.1"	1.910196e-05	0.01370686	0.008	0.005	0.4187914	"MBC"	"AC009509.1"
"ODF3B7"	1.931118e-05	0.03384121	0.09	0.08	0.4233783	"MBC"	"ODF3B"
"BCL2L10"	1.958826e-05	0.007421101	0.005	0.002	0.429453	"MBC"	"BCL2L10"
"ZNF585A2"	2.007743e-05	0.02828749	0.088	0.078	0.4401775	"MBC"	"ZNF585A"
"CARNS11"	2.010568e-05	0.01466724	0.014	0.009	0.440797	"MBC"	"CARNS1"
"KRBOX41"	2.051688e-05	0.01464065	0.077	0.067	0.4498121	"MBC"	"KRBOX4"
"ZNF395"	2.139029e-05	0.03947073	0.116	0.106	0.4689607	"MBC"	"ZNF395"
"ZBTB221"	2.147697e-05	0.01388176	0.023	0.017	0.4708611	"MBC"	"ZBTB22"
"GDPD13"	2.158592e-05	0.009760602	0.01	0.006	0.4732498	"MBC"	"GDPD1"
"MBLAC21"	2.196311e-05	0.01895511	0.025	0.019	0.4815193	"MBC"	"MBLAC2"
"BFAR1"	2.208568e-05	0.02249823	0.2	0.189	0.4842065	"MBC"	"BFAR"
"MTF13"	2.209566e-05	0.02443974	0.073	0.063	0.4844252	"MBC"	"MTF1"
"TRPM24"	2.275767e-05	0.01271325	0.018	0.014	0.4989392	"MBC"	"TRPM2"
"SUMF15"	2.28964e-05	0.01286829	0.067	0.058	0.5019806	"MBC"	"SUMF1"
"CAMK2G3"	2.314315e-05	0.02390888	0.095	0.085	0.5073903	"MBC"	"CAMK2G"
"DCLRE1C1"	2.337161e-05	0.04469239	0.141	0.13	0.5123993	"MBC"	"DCLRE1C"
"AC004918.11"	2.389957e-05	0.007790735	0.007	0.004	0.5239741	"MBC"	"AC004918.1"
"ANGEL13"	2.42164e-05	0.01510506	0.034	0.028	0.5309204	"MBC"	"ANGEL1"
"XPO63"	2.430482e-05	0.0231247	0.108	0.097	0.5328588	"MBC"	"XPO6"
"GNL31"	2.499892e-05	0.01659797	0.184	0.171	0.5480763	"MBC"	"GNL3"
"RELA3"	2.62487e-05	0.0009194727	0.202	0.189	0.5754766	"MBC"	"RELA"
"LINC023284"	2.631982e-05	0.003966782	0.011	0.007	0.5770358	"MBC"	"LINC02328"
"SAFB1"	2.642688e-05	0.004222195	0.268	0.254	0.5793828	"MBC"	"SAFB"
"HDX"	2.656219e-05	0.008590141	0.011	0.007	0.5823494	"MBC"	"HDX"
"C14orf281"	2.804127e-05	0.01576518	0.026	0.021	0.6147767	"MBC"	"C14orf28"
"PANX11"	2.804384e-05	0.01935446	0.029	0.023	0.6148332	"MBC"	"PANX1"
"DNAJC162"	2.867312e-05	0.01642333	0.061	0.052	0.6286296	"MBC"	"DNAJC16"
"AL163636.2"	2.883061e-05	0.003548707	0.002	0	0.6320823	"MBC"	"AL163636.2"
"ROBO15"	3.019085e-05	0.01709346	0.022	0.017	0.6619042	"MBC"	"ROBO1"
"TTC53"	3.019622e-05	0.02821238	0.072	0.063	0.6620219	"MBC"	"TTC5"
"CHST125"	3.078852e-05	0.008839502	0.094	0.083	0.6750075	"MBC"	"CHST12"
"ICK1"	3.109866e-05	0.01425286	0.035	0.028	0.6818071	"MBC"	"ICK"
"GGA32"	3.124998e-05	0.02859801	0.105	0.095	0.6851245	"MBC"	"GGA3"
"ZNF17"	3.125933e-05	0.0183832	0.029	0.023	0.6853295	"MBC"	"ZNF17"
"AF127936.1"	3.147172e-05	0.009027071	0.005	0.003	0.689986	"MBC"	"AF127936.1"
"IFT431"	3.30689e-05	0.02542596	0.092	0.082	0.7250026	"MBC"	"IFT43"
"ZNF5243"	3.367276e-05	0.002810369	0.135	0.123	0.7382416	"MBC"	"ZNF524"
"MFSD4B"	3.436041e-05	0.02141408	0.041	0.034	0.7533176	"MBC"	"MFSD4B"
"ZNF23"	3.439599e-05	0.01011696	0.025	0.02	0.7540977	"MBC"	"ZNF23"
"SIK23"	3.508702e-05	0.02039306	0.047	0.04	0.7692479	"MBC"	"SIK2"
"UNC45A"	3.522093e-05	0.03219692	0.151	0.141	0.7721836	"MBC"	"UNC45A"
"AL135791.1"	3.593907e-05	0.01254823	0.02	0.015	0.7879283	"MBC"	"AL135791.1"
"ELMOD31"	3.594059e-05	0.02979085	0.071	0.062	0.7879614	"MBC"	"ELMOD3"
"ALOX12-AS11"	3.63967e-05	0.02390862	0.068	0.059	0.7979613	"MBC"	"ALOX12-AS1"
"TRMT61A1"	3.687324e-05	0.01693736	0.061	0.053	0.8084089	"MBC"	"TRMT61A"
"CACFD1"	3.76814e-05	0.01438361	0.034	0.027	0.8261271	"MBC"	"CACFD1"
"RBPMS21"	3.861211e-05	0.004163411	0.002	0.001	0.8465319	"MBC"	"RBPMS2"
"DDX43"	3.889009e-05	0.008399335	0.008	0.005	0.8526263	"MBC"	"DDX43"
"SLC12A31"	3.89787e-05	0.008413586	0.007	0.004	0.854569	"MBC"	"SLC12A3"
"NOXA12"	3.930656e-05	0.009680132	0.018	0.014	0.8617571	"MBC"	"NOXA1"
"P2RX75"	3.965431e-05	0.01185232	0.018	0.013	0.869381	"MBC"	"P2RX7"
"ANKMY22"	3.992768e-05	0.02818797	0.039	0.033	0.8753745	"MBC"	"ANKMY2"
"ZNF1342"	4.015306e-05	0.01419017	0.063	0.054	0.8803156	"MBC"	"ZNF134"
"SPAG12"	4.026832e-05	0.02300376	0.027	0.022	0.8828426	"MBC"	"SPAG1"
"AC011446.21"	4.16151e-05	0.005600937	0.004	0.002	0.9123694	"MBC"	"AC011446.2"
"CCDC221"	4.196165e-05	0.01451171	0.108	0.097	0.9199673	"MBC"	"CCDC22"
"TRMT131"	4.204494e-05	0.03609954	0.089	0.079	0.9217933	"MBC"	"TRMT13"
"TBC1D251"	4.314367e-05	0.01711698	0.049	0.042	0.9458819	"MBC"	"TBC1D25"
"ACSF24"	4.319622e-05	0.03162479	0.042	0.035	0.947034	"MBC"	"ACSF2"
"ZNF7651"	4.501024e-05	0.01445602	0.03	0.024	0.9868045	"MBC"	"ZNF765"
"ZDHHC192"	4.573468e-05	0.00506168	0.007	0.004	1	"MBC"	"ZDHHC19"
"OMA12"	4.577348e-05	0.02209366	0.094	0.084	1	"MBC"	"OMA1"
"DHX582"	4.637886e-05	0.01314511	0.026	0.02	1	"MBC"	"DHX58"
"ZNF628"	4.641821e-05	0.01839256	0.021	0.016	1	"MBC"	"ZNF628"
"FARS2"	4.68335e-05	0.02360065	0.102	0.092	1	"MBC"	"FARS2"
"CTNND16"	4.692268e-05	0.01272728	0.042	0.035	1	"MBC"	"CTNND1"
"CHMP4C"	4.716911e-05	0.004251469	0.003	0.001	1	"MBC"	"CHMP4C"
"COG52"	4.773406e-05	0.01560838	0.098	0.087	1	"MBC"	"COG5"
"AC012358.3"	4.792185e-05	0.009242432	0.007	0.005	1	"MBC"	"AC012358.3"
"SLFN124"	4.819585e-05	0.02054716	0.025	0.02	1	"MBC"	"SLFN12"
"KLHL82"	4.878637e-05	0.0178743	0.041	0.034	1	"MBC"	"KLHL8"
"MFNG4"	4.888311e-05	0.004550024	0.244	0.231	1	"MBC"	"MFNG"
"ZNF1402"	4.899534e-05	0.01781612	0.053	0.046	1	"MBC"	"ZNF140"
"TMEM881"	4.999317e-05	0.00303454	0.006	0.003	1	"MBC"	"TMEM88"
